paragraph	sentence	mid	title	start	end	notable_types
GNU Hurd consists of a set of protocols and server processes (or daemons, in Unix terminology) that run on the GNU Mach microkernel; together they are intended to form the kernel of the GNU operating system. The Hurd aims to surpass Unix operating systems in functionality, security, and stability, while remaining largely compatible with them. The GNU Project chose the microkernel server–client architecture for the operating system, due to perceived advantages over the traditional Unix monolithic kernel architecture.	GNU Hurd consists of a set of protocols and server processes (or daemons, in Unix terminology) that run on the GNU Mach microkernel; together they are intended to form the kernel of the GNU operating system.	/m/0h4nf	GNU_Mach	111	119	/computer/operating_system,/computer/software
Unlike most Unix-like kernels, the Hurd uses a server–client architecture, built on a microkernel that is responsible for providing the most basic kernel services – coordinating access to the hardware: the CPU (through process management and scheduling), RAM (via memory management), and other various input/output devices (via I/O scheduling) for sound, graphics, mass storage, etc. In theory the microkernel design would allow for all device drivers to be built as servers working in user space, but today most drivers of this kind are still contained in the GNU Mach kernel space.	In theory the microkernel design would allow for all device drivers to be built as servers working in user space, but today most drivers of this kind are still contained in the GNU Mach kernel space.	/m/0h4nf	GNU_Mach	177	185	/computer/operating_system,/computer/software
From early on, the Hurd was developed to use GNU Mach as the microkernel. This was a technical decision made by Richard Stallman, who thought it would speed up the work by saving a large part of it. He has admitted that he was wrong about that. Other Unix-like systems working on the Mach microkernel include OSF/1, Lites, and MkLinux. Mac OS X and NeXTSTEP use hybrid kernels based on Mach.	From early on, the Hurd was developed to use GNU Mach as the microkernel.	/m/0h4nf	GNU_Mach	45	53	/computer/operating_system,/computer/software
Marcus Brinkmann (born August 25, 1975) is a German computer programmer. He is one of the lead developers of the Hurd/L4 which is supposed to supersede the GNU Mach microkernel in GNU. He also initiated Debian GNU/Hurd to push forward the development of GNU Hurd.	He is one of the lead developers of the Hurd/L4 which is supposed to supersede the GNU Mach microkernel in GNU.	/m/0h4nf	GNU_Mach	83	91	/computer/operating_system,/computer/software
FreeBSD version 2.2.1-up and the Mach4 kernel have had native support for the ISA Classic WaveLAN cards for several years. OpenBSD and NetBSD do not natively support any of the Classic WaveLAN cards.	FreeBSD version 2.2.1-up and the Mach4 kernel have had native support for the ISA Classic WaveLAN cards for several years.	/m/0h4nf	GNU_Mach	33	38	/computer/operating_system,/computer/software
While working for the GNU Project, he wrote the GNU C Library, co-wrote GNU Make, worked on the Hurd and GNU Mach, and wrote some parts of GNU Emacs.	While working for the GNU Project, he wrote the GNU C Library, co-wrote GNU Make, worked on the Hurd and GNU Mach, and wrote some parts of GNU Emacs.	/m/0h4nf	GNU_Mach	105	113	/computer/operating_system,/computer/software
PMP also supports the GPUTILS suite partly. A better integration is in progress.	PMP also supports the GPUTILS suite partly.	/m/08sg36	GPUTILS	22	29	/computer/software
Regarding the file system, a suitable program can be designated as a translator for a single file or a whole directory hierarchy. Every access to the translated file, or files below a hierarchy in the second case, is in fact handled by the program. For example a file translator may simply redirect read and write operations to another file, not unlike a Unix symbolic link. The effect of Unix mounting is achieved by setting up a filesystem translator (using the "settrans" command). Translators can also be used to provide services to the user. For example, the ftpfs translator allows a user to encapsulate remote FTP sites within a directory. Then, standard tools such as ls, cp, and rm can be used to manipulate files on the remote system. Even more powerful translators are ones such as UnionFS, which allows a user to unify multiple directories into one; thus listing the unified directory reveals the contents of all the directories (a feature that is missing in many Unices, although available in modern BSDs).	Then, standard tools such as ls, cp, and rm can be used to manipulate files on the remote system.	/m/03chyd	Cp_(Unix)	33	35	/computer/software
As a benefit from the system's design, most tasks in Plan 9 can be accomplished by using ls, cat, grep, cp and rm utilities in combination with the rc shell (the default Plan 9 shell).	As a benefit from the system's design, most tasks in Plan 9 can be accomplished by using ls, cat, grep, cp and rm utilities in combination with the rc shell (the default Plan 9 shell).	/m/03chyd	Cp_(Unix)	104	106	/computer/software
On the other hand, shell scripting is prone to costly errors. Inadvertent typing errors such as rm -rf * / (instead of the intended rm -rf */) are folklore in the Unix community; a single extra space converts the command from one that deletes everything in the sub-directories to one which deletes everything—and also tries to delete everything in the root directory. Similar problems can transform cp and mv into dangerous weapons, and misuse of the > redirect can delete the contents of a file. This is made more problematic by the fact that many UNIX commands differ in name by only one letter: cp, cd, dd, df, etc.	Similar problems can transform cp and mv into dangerous weapons, and misuse of the > redirect can delete the contents of a file.	/m/03chyd	Cp_(Unix)	31	33	/computer/software
On the other hand, shell scripting is prone to costly errors. Inadvertent typing errors such as rm -rf * / (instead of the intended rm -rf */) are folklore in the Unix community; a single extra space converts the command from one that deletes everything in the sub-directories to one which deletes everything—and also tries to delete everything in the root directory. Similar problems can transform cp and mv into dangerous weapons, and misuse of the > redirect can delete the contents of a file. This is made more problematic by the fact that many UNIX commands differ in name by only one letter: cp, cd, dd, df, etc.	This is made more problematic by the fact that many UNIX commands differ in name by only one letter: cp, cd, dd, df, etc.	/m/03chyd	Cp_(Unix)	101	103	/computer/software
Software that exports video in WMV format include CyberLink PowerDirector, Avid (PC Version), Windows Movie Maker, Windows Media Encoder, Microsoft Expression Encoder, Sorenson Squeeze, Sony Vegas Pro, Adobe Premiere Pro, Adobe After Effects, Telestream Episode, Total video converter and Telestream FlipFactory.	Software that exports video in WMV format include CyberLink PowerDirector, Avid (PC Version), Windows Movie Maker, Windows Media Encoder, Microsoft Expression Encoder, Sorenson Squeeze, Sony Vegas Pro, Adobe Premiere Pro, Adobe After Effects, Telestream Episode, Total video converter and Telestream FlipFactory.	/m/03h32cx	PowerDirector	60	73	/computer/software
Adobe Premiere Elements is a video editing software application for nonlinear video editing, published by Adobe Systems. It is a scaled-down version of the professional-level Adobe Premiere Pro, and is optionally bundled with Adobe Photoshop Elements. In 2006, it was identified as the number one selling consumer video editing software. Its main competitors are AVS Video Editor, Cyberlink PowerDirector, Pinnacle Studio, Sony Vegas Movie Studio, Sony Vegas, Corel VideoStudio, and iMovie.	Its main competitors are AVS Video Editor, Cyberlink PowerDirector, Pinnacle Studio, Sony Vegas Movie Studio, Sony Vegas, Corel VideoStudio, and iMovie.	/m/03h32cx	PowerDirector	43	66	/computer/software
Today, most BBS software that is still actively supported, such as Worldgroup, Wildcat! BBS and Citadel/UX, is Web-enabled, and the traditional text interface has been replaced (or operates concurrently) with a Web-based user interface. For those more nostalgic for the true BBS experience, one can use NetSerial (Windows) or DOSBox (Windows/*nix) to redirect DOS COM port software to telnet, allowing them to connect to Telnet BBSes using 1980s and 1990s era modem terminal emulation software, like Telix, Terminate, Qmodem and Procomm Plus. Modern 32-bit terminal emulators such as mTelnet and SyncTerm include native telnet support.	For those more nostalgic for the true BBS experience, one can use NetSerial (Windows) or DOSBox (Windows/*nix) to redirect DOS COM port software to telnet, allowing them to connect to Telnet BBSes using 1980s and 1990s era modem terminal emulation software, like Telix, Terminate, Qmodem and Procomm Plus.	/m/03s9j4	DOSBox	89	95	/business/brand,/computer/software
The game was made available on Steam on August 3, 2007, running on the DOSBox DOS emulator.	The game was made available on Steam on August 3, 2007, running on the DOSBox DOS emulator.	/m/03s9j4	DOSBox	71	77	/business/brand,/computer/software
While a few short-lived DOS based EDuke projects emerged, it was not until the release of EDuke32, an extended version of Duke3D incorporating variants of both Fowler's Microsoft Windows JFDuke3D code and Saettler's EDuke code, by one of 3D Realms' forum moderators in late 2004 that EDuke's scripting extensions received community focus. Among the various enhancements, support for advanced shader model 3.0 based graphics was added to EDuke32 during late 2008-early 2009. In June 2008, EDuke32 became the only Duke Nukem 3D port to compile and run natively on 64-bit Linux systems without the use of a 32-bit compatibility environment thanks to significant porting contributions from the DOSBox team.	In June 2008, EDuke32 became the only Duke Nukem 3D port to compile and run natively on 64-bit Linux systems without the use of a 32-bit compatibility environment thanks to significant porting contributions from the DOSBox team.	/m/03s9j4	DOSBox	216	222	/business/brand,/computer/software
The Space Quest games were made compatible by the licensing of DOSBox, a free program that allows users to play old DOS games on Windows XP. Valve's digital distribution platform re-released the XP/Vista compatible Space Quest Collection on July 23, 2009. It is so far unavailable in Australia and New Zealand.	The Space Quest games were made compatible by the licensing of DOSBox, a free program that allows users to play old DOS games on Windows XP.	/m/03s9j4	DOSBox	63	69	/business/brand,/computer/software
WordStar version 3.x used the MS-DOS File control block (FCB) interface, an early data structure for file input/output which was based closely on CP/M's file input/output functions. The provision of the FCB interface was intended to simplify the porting of (assembly language) programs from CP/M to (the then-new) MS-DOS. When MS-DOS adopted the Xenix-like file interface of file handles, FCBs became a legacy interface supported for backward compatibility. Because FCB compatibility has not been maintained, WordStar 3.x will not function properly on modern versions of Windows. In particular, WordStar 3.x cannot save files. One work-around is to use the DOSEMU emulator on Linux, which correctly implements the FCB interface. (The DOSBox emulator does not, even on Linux.) WordStar 4.0 does not have this problem because it uses the newer MS-DOS interface for input/output. (OS/2 can run WordStar in a DOS session.)	(The DOSBox emulator does not, even on Linux.	/m/03s9j4	DOSBox	5	11	/business/brand,/computer/software
Early versions of Microsoft Windows run on top of MS-DOS and Windows programs may depend on MS-DOS programs being runnable. Wine does not have good support for MS-DOS, but starting with development version 1.3.12, Wine tries running MS-DOS programs in DOSBox if DOSBox is available on the system. However, due to a bug, current versions of Wine incorrectly identify Windows 1.x and Windows 2.x programs as MS-DOS programs, attempting to run them in DOSBox (which does not work).	Wine does not have good support for MS-DOS, but starting with development version 1.3.12, Wine tries running MS-DOS programs in DOSBox if DOSBox is available on the system.	/m/03s9j4	DOSBox	128	134	/business/brand,/computer/software
Early versions of Microsoft Windows run on top of MS-DOS and Windows programs may depend on MS-DOS programs being runnable. Wine does not have good support for MS-DOS, but starting with development version 1.3.12, Wine tries running MS-DOS programs in DOSBox if DOSBox is available on the system. However, due to a bug, current versions of Wine incorrectly identify Windows 1.x and Windows 2.x programs as MS-DOS programs, attempting to run them in DOSBox (which does not work).	However, due to a bug, current versions of Wine incorrectly identify Windows 1.x and Windows 2.x programs as MS-DOS programs, attempting to run them in DOSBox (which does not work).	/m/03s9j4	DOSBox	152	158	/business/brand,/computer/software
The processor speed and memory capacity of modern PCs are many orders of magnitude greater than they were for the original IBM PC and yet backwards compatibility has been largely maintained – a 32-bit operating system published during the 2000s can still operate many of the simpler programs written for the OS of the early 1980s without needing an emulator, though an emulator like DOSBox now has near-native functionality at full speed. Additionally, many modern PCs can still run DOS directly, although special options such as USB legacy mode and SATA-to-PATA emulation may need to be set in the BIOS setup utility. Computers using the Extensible Firmware Interface might need to be set at legacy BIOS mode to be able to boot DOS.	The processor speed and memory capacity of modern PCs are many orders of magnitude greater than they were for the original IBM PC and yet backwards compatibility has been largely maintained – a 32-bit operating system published during the 2000s can still operate many of the simpler programs written for the OS of the early 1980s without needing an emulator, though an emulator like DOSBox now has near-native functionality at full speed.	/m/03s9j4	DOSBox	383	389	/business/brand,/computer/software
Today the AdLib's functionality can be recreated with emulators such as AdPlug and VDMSound (the latter is now deprecated but its source code has been incorporated into DOSBox).	Today the AdLib's functionality can be recreated with emulators such as AdPlug and VDMSound (the latter is now deprecated but its source code has been incorporated into DOSBox).	/m/03s9j4	DOSBox	169	175	/business/brand,/computer/software
Today, programmers often use DOS emulators, such as DOSBox, to run QuickBASIC on Linux and on modern personal computer hardware that no longer supports the compiler.	Today, programmers often use DOS emulators, such as DOSBox, to run QuickBASIC on Linux and on modern personal computer hardware that no longer supports the compiler.	/m/03s9j4	DOSBox	52	58	/business/brand,/computer/software
Intel introduced protected mode into the x86 family with the intention that operating systems which used it would run entirely in the new mode and that all programs running under a protected mode operating system would run in protected mode as well. Because of the substantial differences between real mode and even the rather limited 286 protected mode, programs written for real mode cannot run in protected mode without being rewritten. Therefore, with a wide base of existing real mode applications which users depended on, abandoning real mode posed problems for the industry, and programmers sought a way to switch between the modes at will. However, Intel, consistent with their intentions for the processor's usage, provided an easy way to switch into protected mode on the 80286 but no easy way to switch back to real mode. Before the 386 the only way to switch from protected mode back to real mode was to reset the processor; after a reset it always starts up in real mode to be compatible with earlier x86 CPUs back to the 8086. Resetting the processor does not clear the system's RAM, so this, while awkward and inefficient, is actually feasible. From protected mode, the processor's state is saved in memory, then the processor is reset, restarts in real mode, and executes some real mode code to restore the saved state from memory. It can then run other real mode code until the program is ready to switch back to protected mode. The switch to real mode is costly in terms of time, but this technique allows protected mode programs to use services such as BIOS, which runs entirely in real mode (having been designed originally for the 8088-based IBM Personal Computer model (machine type) 5150). This mode-switching technique is also the one used by DPMI (under real, not emulated, DOS) and DOS extenders like DOS/4GW to allow protected mode programs to run under DOS; the DPMI system or DOS extender switches to real mode to invoke DOS or BIOS calls, then switches back to return to the application program which runs in protected mode. This is probably the reason why until Windows ME it was possible to restart the computer to MS DOS mode from within the operating system. The changing towards the NT kernel resulted in the operating system not needing DOS to boot the computer as well as unable to use it. The need to restart the computer in Real Mode MS DOS declined after Windows 3.1x until it was no longer needed. The only way of currently running DOS applications in Real Mode from within newer versions of Windows is by using emulators such as DOSBox.	The only way of currently running DOS applications in Real Mode from within newer versions of Windows is by using emulators such as DOSBox.	/m/03s9j4	DOSBox	132	138	/business/brand,/computer/software
As of 2011 there was no USB driver support inside the FreeDOS kernel, but many modern motherboards contain BIOS settings for "Legacy USB" support which allow USB devices to be used in operating systems that lack support for them. This applies to keyboards and mice; some BIOSes also support storage devices. Some external DOS USB drivers (such as Bret's USBDOS/UHCI, DUSE, USBASPI and USBMASS) for storage devices work with some effort. There is also DOSUSB which offers an API and supports storage devices, printers and serial adapters. An alternative to running DOS programs with USB devices is to use emulation software, such as DOSBox, which recognizes USB devices from the host operating system to act as if they were "legacy port" devices (e.g. joysticks with game ports, printers with parallel ports, and USB flash drives would act as if they were a hard drive for DOS).	An alternative to running DOS programs with USB devices is to use emulation software, such as DOSBox, which recognizes USB devices from the host operating system to act as if they were "legacy port" devices (e.g.	/m/03s9j4	DOSBox	94	100	/business/brand,/computer/software
Some GUI programs, primarily on Unix, still write debug information to standard error. Others may take files to operate from standard in (for example many Unix media players do so). Popular Windows programs that open a separate console window in addition to their GUI windows are the emulators pSX and DOSBox.	Popular Windows programs that open a separate console window in addition to their GUI windows are the emulators pSX and DOSBox.	/m/03s9j4	DOSBox	120	126	/business/brand,/computer/software
OpenGEM works with FreeDOS Beta 9 and above, DR-DOS 5 and above, MS-DOS 3.3 and above, IBM PC-DOS 3.3 and above, and REAL/32, and DOSBox 0.65. OpenGEM will function on Windows 95, Windows 98, Windows 98SE, Windows ME, Windows NT, Windows 2000 and Windows XP systems, though there are reports of the system hanging, especially under Windows 2000 and Windows XP.	OpenGEM works with FreeDOS Beta 9 and above, DR-DOS 5 and above, MS-DOS 3.3 and above, IBM PC-DOS 3.3 and above, and REAL/32, and DOSBox 0.65.	/m/03s9j4	DOSBox	130	136	/business/brand,/computer/software
In September 2006, Vivendi Games the next re-release collection was "Police Quest Collection: Step Behind the Badge" including four games of the series. It included the first four Police Quest games in one compilation (minus the original AGI version of PQ1). The package was designed to be compatible with Windows XP, thanks to the use of the DOSBox emulator.	The package was designed to be compatible with Windows XP, thanks to the use of the DOSBox emulator.	/m/03s9j4	DOSBox	84	90	/business/brand,/computer/software
As of April 2007, over 20 million Internet domains had web services hosted on servers with PHP installed and mod_php was recorded as the most popular Apache HTTP Server module. PHP is used as the server-side programming language on 75% of all websites whose server-side programming language is known, and PHP is the most-used open source software within enterprises. web content management systems written in PHP include MediaWiki, Joomla, eZ Publish, SilverStripe, WordPress, Drupal, Moodle, the user-facing portion of Facebook, and Digg.	web content management systems written in PHP include MediaWiki, Joomla, eZ Publish, SilverStripe, WordPress, Drupal, Moodle, the user-facing portion of Facebook, and Digg.	/m/03sbkr	EZ_Publish	73	83	/business/brand,/business/consumer_product,/computer/software
Tiling window managers include awesome, dwm, ion, larswm, ratpoison, Stumpwm, wmii, i3, xmonad, and XWEM.	Tiling window managers include awesome, dwm, ion, larswm, ratpoison, Stumpwm, wmii, i3, xmonad, and XWEM.	/m/0415z60	Awesome_(window_manager)	31	38	/computer/software
By the release of Windows XP in 2001 (which also brought with it Internet Explorer 6.0), content for MSN Internet Access subscribers was offered through a program called MSN Explorer (MSN 6.0). This program is similar to the MSN Program Viewer in that it provides access to MSN websites, Hotmail, Microsoft Messenger service, and other MSN content through a customized interface on top of Internet Explorer.	By the release of Windows XP in 2001 (which also brought with it Internet Explorer 6.0), content for MSN Internet Access subscribers was offered through a program called MSN Explorer (MSN 6.0).	/m/048txm	MSN_Explorer	170	182	/computer/software
For customers with high-speed broadband Internet access, 'MSN Premium' is a subscription service provided by MSN which combines a number of different Internet services into a premium-service version of MSN Explorer. In order to use MSN Premium, users subscribe to the service through get.msn.com or by acquiring DSL through one of MSN's partners, such as Verizon or Qwest in the United States or Bell Internet in Canada. Microsoft also offered premium services with Verizon through the Windows Live brand name beginning in 2006. The included MSN Premium software offers a customized interface similar to the dial-up software. Premium subscribers also receive a firewall and anti-virus software provided by McAfee and Spy Sweeper.	For customers with high-speed broadband Internet access, 'MSN Premium' is a subscription service provided by MSN which combines a number of different Internet services into a premium-service version of MSN Explorer.	/m/048txm	MSN_Explorer	202	214	/computer/software
TraceMonkey is the first JIT compiler written for the JavaScript language. The compiler was first released as part of SpiderMonkey in Firefox 3.5, providing "performance improvements ranging between 20 and 40 times faster" than the baseline interpreter in Firefox 3.	The compiler was first released as part of SpiderMonkey in Firefox 3.5, providing "performance improvements ranging between 20 and 40 times faster" than the baseline interpreter in Firefox 3.	/m/04f75rh	Firefox_3	59	68	/computer/software
Users tend not to check security information, even when it is explicitly displayed to them. For example, the vast majority of warnings for sites are for misconfigurations, not a Man-in-the-middle attack (MITM). Users have learned to bypass the warnings and treat all warnings with the same disdain, resulting in Click-through syndrome. For example, Firefox 3 has a 4-click process for adding an exception, but it has been shown to be ignored by an experienced user in a real case of MITM.	For example, Firefox 3 has a 4-click process for adding an exception, but it has been shown to be ignored by an experienced user in a real case of MITM.	/m/04f75rh	Firefox_3	13	22	/computer/software
Since Flash can be used to produce content (such as advertisements) that some users find obnoxious or take a large amount of bandwidth to download, some web browsers default to not play Flash content before the user clicks on it, e.g. Konqueror, K-Meleon.	Konqueror, K-Meleon.	/m/04fw1	K-Meleon	11	19	/computer/software
Gecko is primarily used in web browsers, the earliest being Netscape 6 and Mozilla Application Suite (later renamed SeaMonkey). It is also used in other Mozilla web browser derivatives such as Firefox, Camino, Flock, K-Meleon and the implementation of Internet Explorer that is part of Wine.	It is also used in other Mozilla web browser derivatives such as Firefox, Camino, Flock, K-Meleon and the implementation of Internet Explorer that is part of Wine.	/m/04fw1	K-Meleon	89	97	/computer/software
Among OpenVMS's notable features is the Common Language Environment, a strictly defined standard that specifies calling convention for functions and routines, including use of stacks, registers, etc., independently of programming language. Because of this, it is possible to call a routine written in one language (e.g. Fortran) from another (e.g. COBOL), without needing to know the implementation details of the target language. OpenVMS itself is implemented in a variety of different languages (primarily BLISS, VAX Macro and C) (per comp.os.vms newsgroup postings from members of HP OpenVMS Engineering), and the common language environment and calling standard supports freely mixing these languages, and Ada, PL/I, Fortran, BASIC, and others. This is in contrast to a system such as Unix, which is implemented nearly entirely in the C language.	OpenVMS itself is implemented in a variety of different languages (primarily BLISS, VAX Macro and C) (per comp.os.vms newsgroup postings from members of HP OpenVMS Engineering), and the common language environment and calling standard supports freely mixing these languages, and Ada, PL/I, Fortran, BASIC, and others.	/m/0f8x9j	VAX_Macro	84	93	/computer/software
Machine-dependent assembly languages often provide direct methods for coroutine execution. For example, in MACRO-11, the assembly language of the PDP-11 family of minicomputers, the “classic” coroutine switch is effected by the instruction "JSR PC,@(SP)+", which jumps to the address popped from the stack and pushes the current (i.e that of the next) instruction address onto the stack. On VAXen (in Macro-32) the comparable instruction is "JSB @(SP)+". Even on a Motorola 6809 there is the instruction "JSR "; note the "++", as 2 bytes (of address) are popped from the stack. This instruction is much used in the (standard) 'monitor' Assist 09.	On VAXen (in Macro-32) the comparable instruction is "JSB @(SP)+".	/m/0f8x9j	VAX_Macro	13	21	/computer/software
Another FOSS driver for Nvidia GPUs is called nouveau. A feature matrix is available at Freedesktop.org: Nouveau Driver Feature Matrix. This project aims to reverse engineer Nvidia's GPUs to produce 3D acceleration for X.Org utilizing Gallium 3D. Already at an early stage of development, several Linux distributions, starting with Fedora, have chosen to use nouveau as the default FOSS driver for Nvidia cards. The nouveau driver can already manage to offer competitive 3D performance on lower end Nvidia graphics hardware, when compared to the official binary driver. On March 26, 2012, the Nouveau driver was marked as stable and promoted from the staging area of the Linux kernel.	Another FOSS driver for Nvidia GPUs is called nouveau.	/m/0277ldk	Nouveau_(software)	46	53	/computer/software
Another FOSS driver for Nvidia GPUs is called nouveau. A feature matrix is available at Freedesktop.org: Nouveau Driver Feature Matrix. This project aims to reverse engineer Nvidia's GPUs to produce 3D acceleration for X.Org utilizing Gallium 3D. Already at an early stage of development, several Linux distributions, starting with Fedora, have chosen to use nouveau as the default FOSS driver for Nvidia cards. The nouveau driver can already manage to offer competitive 3D performance on lower end Nvidia graphics hardware, when compared to the official binary driver. On March 26, 2012, the Nouveau driver was marked as stable and promoted from the staging area of the Linux kernel.	Already at an early stage of development, several Linux distributions, starting with Fedora, have chosen to use nouveau as the default FOSS driver for Nvidia cards.	/m/0277ldk	Nouveau_(software)	112	119	/computer/software
Another FOSS driver for Nvidia GPUs is called nouveau. A feature matrix is available at Freedesktop.org: Nouveau Driver Feature Matrix. This project aims to reverse engineer Nvidia's GPUs to produce 3D acceleration for X.Org utilizing Gallium 3D. Already at an early stage of development, several Linux distributions, starting with Fedora, have chosen to use nouveau as the default FOSS driver for Nvidia cards. The nouveau driver can already manage to offer competitive 3D performance on lower end Nvidia graphics hardware, when compared to the official binary driver. On March 26, 2012, the Nouveau driver was marked as stable and promoted from the staging area of the Linux kernel.	The nouveau driver can already manage to offer competitive 3D performance on lower end Nvidia graphics hardware, when compared to the official binary driver.	/m/0277ldk	Nouveau_(software)	4	11	/computer/software
MacPublisher was the first Desktop Publishing program for the Apple Macintosh, introduced in 1984, the same year that Apple introduced the Macintosh. DTP competitors Ready,Set,Go! and Aldus PageMaker were introduced in 1985 when Apple delivered the 512K Macintosh.	DTP competitors Ready,Set,Go!	/m/027jrcd	Ready,Set,Go!	16	29	/computer/software
MacPublisher was sold in 1986 to Esselte Letraset, whose business in press-down dry transfer lettering was evaporating with competition from laser printers, notably Apple's pioneering LaserWriter printer. It was briefly sold as LetraPage, but dropped from the market when Letraset subsequently acquired Ready,Set,Go! from Manhattan Graphics.	It was briefly sold as LetraPage, but dropped from the market when Letraset subsequently acquired Ready,Set,Go!	/m/027jrcd	Ready,Set,Go!	98	111	/computer/software
Dillo is, however, the browser of choice in several space-conscious Linux distributions, such as the Debian on a Raspberry Pi Damn Small Linux, Feather Linux, VectorLinux, antiX and Mustang Linux.	Dillo is, however, the browser of choice in several space-conscious Linux distributions, such as the Debian on a Raspberry Pi Damn Small Linux, Feather Linux, VectorLinux, antiX and Mustang Linux.	/m/02d76m	Feather_Linux	144	157	/computer/software
TinyMe is a lightweight Unity Linux-based operating system, using the Openbox window manager. It is aimed at making the computing experience as bloat- and lag-free as possible and is well-suited to older computers, enthusiasts devoted to small/fast systems, or users who just want a minimal environment. TinyMe is comparable to other lightweight Linux distributions like Puppy Linux, Damn Small Linux and Feather Linux.	TinyMe is comparable to other lightweight Linux distributions like Puppy Linux, Damn Small Linux and Feather Linux.	/m/02d76m	Feather_Linux	101	114	/computer/software
In addition to its ability to manage multiple blogs, b2evolution supports multiple users and admins under a single installation without the need of external plugins. b2evolution is also supported by numerous third-party plugins. These include text format extensions enabling Textile, Auto-P, Greymatter, BB code, Texturize, LaTeX, and graphic smilies. Also, plugins which facilitates full integration with third party tools such as Gallery 2, YouTube, and digg are available.	Also, plugins which facilitates full integration with third party tools such as Gallery 2, YouTube, and digg are available.	/m/02grr4	Gallery_Project	80	89	/computer/software
Photos in the F-Spot library can be uploaded to a number of online photo storage sites. F-Spot supports two major gallery sites, Flickr and Picasa Web Album, and also using stand-alone web gallery software, including Gallery and O.r.i.g.i.n.a.l. F-Spot can also generate static web gallery sites and export to Facebook. F-Spot automatically downsizes photos before exporting to Flickr, and though the F-Spot web site describes this as "optional," there is no option to not downsize photos before export.	F-Spot supports two major gallery sites, Flickr and Picasa Web Album, and also using stand-alone web gallery software, including Gallery and O.r.i.g.i.n.a.l.	/m/02grr4	Gallery_Project	129	136	/computer/software
Although PhpWebSite modules cover functions like blogging, photo galleries, and bulletin boards, they often are not as feature-rich as dedicated web programs such as Word Press, Gallery Project, or phpBB. ASU Electronic Student Services (ESS) focuses their efforts on the core library files leaving the content modules suffer in complexity.	Although PhpWebSite modules cover functions like blogging, photo galleries, and bulletin boards, they often are not as feature-rich as dedicated web programs such as Word Press, Gallery Project, or phpBB.	/m/02grr4	Gallery_Project	178	193	/computer/software
R5 binary applications that run successfully under Haiku (as of May 2006) include: Opera, Firefox, NetPositive, Quake II, Quake III, SeaMonkey, Vision and VLC.	R5 binary applications that run successfully under Haiku (as of May 2006) include: Opera, Firefox, NetPositive, Quake II, Quake III, SeaMonkey, Vision and VLC.	/m/029p93	NetPositive	99	110	/computer/software
Forrester Research has identified 115 Governance, Risk and Compliance vendors that cover operational risk management projects. Active Agenda is an open source project dedicated to operational risk management.	Active Agenda is an open source project dedicated to operational risk management.	/m/02pq9_6	Active_Agenda	0	13	/business/employer,/computer/software
Some criticisms of SOA depend on conflating SOA with Web services. For example, some critics claim SOA results in the addition of XML layers, introducing XML parsing and composition. In the absence of native or binary forms of remote procedure call (RPC), applications could run slower and require more processing power, increasing costs. Most implementations do incur these overheads, but SOA can be implemented using technologies (for example, Java Business Integration (JBI), Windows Communication Foundation (WCF) and data distribution service (DDS)) that do not depend on remote procedure calls or translation through XML. At the same time, emerging open-source XML parsing technologies (such as VTD-XML) and various XML-compatible binary formats promise to significantly improve SOA performance.	At the same time, emerging open-source XML parsing technologies (such as VTD-XML) and various XML-compatible binary formats promise to significantly improve SOA performance.	/m/02qdf4v	VTD-XML	73	80	/computer/software
Alternatives to binary XML include using traditional file compression methods on XML documents (for example gzip); or using an existing standard such as ASN.1. Traditional compression methods, however, offer only the advantage of reduced file size, without the advantage of decreased parsing time or random access. ASN.1/PER is being used as the basis of Fast Infoset, which is one binary XML standard. There are also hybrid approaches (e.g., VTD-XML) that attach a small index file to an XML document to eliminate the overhead of parsing.	There are also hybrid approaches (e.g., VTD-XML) that attach a small index file to an XML document to eliminate the overhead of parsing.	/m/02qdf4v	VTD-XML	40	47	/computer/software
The 10.4 release adds 64-bit application support, Access Control Lists, Xgrid, link aggregation, e-mail spam filtering (SpamAssassin), virus detection (ClamAV), Gateway Setup Assistant, and servers for Software Update, iChat Server using XMPP, Boot Camp Assistant, Dashboard and weblogs.	The 10.4 release adds 64-bit application support, Access Control Lists, Xgrid, link aggregation, e-mail spam filtering (SpamAssassin), virus detection (ClamAV), Gateway Setup Assistant, and servers for Software Update, iChat Server using XMPP, Boot Camp Assistant, Dashboard and weblogs.	/m/02qg3h_	IChat_Server	219	231	/computer/software
Alternative technologies exist (for example, JavaScript, Flash, and Microsoft Silverlight) that satisfy some of the scope of what is possible with an applet. Of these, JavaScript is not always viewed as a competing replacement; JavaScript can coexist with applets in the same page, assist in launching applets (for instance, in a separate frame or providing platform workarounds) and later be called from the applet code. JavaFX is an extension of the Java platform and may also be viewed as an alternative.	JavaFX is an extension of the Java platform and may also be viewed as an alternative.	/m/02r0tn1	JavaFX	0	6	/computer/software
In February 2009 Sun entered a battle with Microsoft and Adobe Systems, which promoted rival platforms to build software applications for the Internet. JavaFX was a development platform for music, video and other applications that builds on the Java programming language.	JavaFX was a development platform for music, video and other applications that builds on the Java programming language.	/m/02r0tn1	JavaFX	0	6	/computer/software
