paragraph	sentence	mid	title	start	end	notable_types
Petra Ecclestone (born December 1988) is a British heiress, model, fashion designer and socialite, the younger daughter of Croatian former Armani model Slavica and English Formula One billionaire Bernie Ecclestone. She has an older sister, Tamara and an older paternal half-sister, Deborah. She speaks Croatian fluently and understands French and Italian.	Petra Ecclestone (born December 1988) is a British heiress, model, fashion designer and socialite, the younger daughter of Croatian former Armani model Slavica and English Formula One billionaire Bernie Ecclestone.	/m/044qtg	Slavica_Ecclestone	152	159	/base/fashionmodels/fashion_model,/people/person
Welcome to Wherever You Are was released in August 1992 but INXS did not tour to support the album. It received good critical reviews and went to No. 1 in the UK and in Sweden; No. 2 in Australia and Switzerland, and No. 3 in Norway; but had less chart success in the U.S. peaking at No. 16. Helena Christensen and Hutchence were cycling when he collided with a taxi and its driver assaulted him. As a result, Hutchence's fractured skull left him with substantial loss of the sense of smell and partial loss of taste. This led to periods of depression and increased levels of aggression; he had not fully recovered after two weeks in a Copenhagen hospital. According to INXS bandmate Beers, Hutchence pulled a knife and threatened to kill him during the 1993 recording of Full Moon, Dirty Hearts on the isle of Capri. "Over those six weeks, Michael threatened or physically confronted nearly every member of the band. Suicide blonde, right?"	Helena Christensen and Hutchence were cycling when he collided with a taxi and its driver assaulted him.	/m/058t2d	Helena_Christensen	0	18	/award/competitor,/base/fashionmodels/fashion_model,/celebrities/celebrity,/film/actor,/film/person_or_entity_appearing_in_film,/people/measured_person,/people/person,/tv/tv_actor,/user/narphorium/people/nndb_person,/visual_art/visual_artist
Charles Gandee, associate editor at Vogue, has said that high prices and poor attitudes contributed less to the decline of the supermodel. As clothes became less flashy, designers turned to models who were less glamorous, so they wouldn't overpower the clothing. Whereas many supermodels of the previous era were American-born, their accents making for an easier transition to stardom, the majority of models began coming from non-English speaking countries and cultures, making the crossover to mainstream spokesperson and cover star difficult. However, the term continued to be applied to notable models such as Laetitia Casta, Eva Herzigová, Carla Bruni, Tatiana Sorokko, Yasmin Le Bon, Shalom Harlow, Nadja Auermann, Helena Christensen, Patricia Velásquez, Adriana Karembeu, Milla Jovovich. and Valeria Mazza.	However, the term continued to be applied to notable models such as Laetitia Casta, Eva Herzigová, Carla Bruni, Tatiana Sorokko, Yasmin Le Bon, Shalom Harlow, Nadja Auermann, Helena Christensen, Patricia Velásquez, Adriana Karembeu, Milla Jovovich.	/m/058t2d	Helena_Christensen	175	193	/award/competitor,/base/fashionmodels/fashion_model,/celebrities/celebrity,/film/actor,/film/person_or_entity_appearing_in_film,/people/measured_person,/people/person,/tv/tv_actor,/user/narphorium/people/nndb_person,/visual_art/visual_artist
Dahl made her modelling debut on the catwalk of Lainey Keogh's first major show, in London Fashion Week for Autumn 1997. Keogh had asked various personal friends, including Dahl, to model for the show, alongside established models such as Naomi Campbell and Helena Christensen. This led to Dahl being discovered by Isabella Blow, then a Vogue stylist, who introduced her to Sarah Doukas of the Storm Model Agency in London. Dahl appeared in campaigns for Versace, Alexander McQueen, Patrick Cox, Pringle, Cashmere, Godiva, Banana Republic, and Gap, among others. Dahl worked with numerous iconic photographers, including Richard Avedon, David Bailey, Peter Lindbergh, Bruce Weber, Steven Klein and Steven Meisel. Over the course of her career, she appeared in many editorials for high fashion magazines such as Visionaire, French and German Vogue, W, ID and V magazine. In 1997 she appeared with Kate Moss in the Elton John music video "Something About the Way You Look Tonight". In 2000, Dahl became the face of Yves Saint-Laurent's Opium. The ad, art directed by Tom Ford and shot by Steven Meisel was a photograph of Dahl with cherry red hair posing nude on black satin. It was removed from UK billboards after complaints were made to the Advertising Standards Authority.	Keogh had asked various personal friends, including Dahl, to model for the show, alongside established models such as Naomi Campbell and Helena Christensen.	/m/058t2d	Helena_Christensen	137	155	/award/competitor,/base/fashionmodels/fashion_model,/celebrities/celebrity,/film/actor,/film/person_or_entity_appearing_in_film,/people/measured_person,/people/person,/tv/tv_actor,/user/narphorium/people/nndb_person,/visual_art/visual_artist
Other video collections, concert films, and documentaries remain available only on videotape, and Duran Duran have not yet released a collection which includes all their videos. The band has said that a huge amount of unreleased concert and documentary footage has been filmed over the years, which they hope can be edited and released in some form in the near future. The video for "Falling Down" was released in October 2007. The Nick Egan-directed video for the lead single and title track from 'All You Need Is Now' was premiered via Yahoo Music on 20 December 2010. The second video from All You Need Is Now, "Girl Panic", was released on 8 November 2011. It features the world's biggest supermodels, like Yasmin Le Bon, Cindy Crawford, Naomi Campbell, Eva Herzigova, and Helena Christensen playing the band. The video was directed by Jonas Akerlund, and during the filming, an editorial was made for Harper's Bazaar magazine.	It features the world's biggest supermodels, like Yasmin Le Bon, Cindy Crawford, Naomi Campbell, Eva Herzigova, and Helena Christensen playing the band.	/m/058t2d	Helena_Christensen	116	134	/award/competitor,/base/fashionmodels/fashion_model,/celebrities/celebrity,/film/actor,/film/person_or_entity_appearing_in_film,/people/measured_person,/people/person,/tv/tv_actor,/user/narphorium/people/nndb_person,/visual_art/visual_artist
Isaak's best known song is "Wicked Game". Though released on the 1989 album Heart Shaped World, an instrumental version of the song was later featured in the 1990 David Lynch film Wild at Heart. Lee Chesnut, an Atlanta radio station music director who was obsessed with Lynch films, began playing the vocal version and it quickly became the station's most-requested song. Chesnut spread the word to other radio stations around the country and the single became a national Top 10 hit in February 1991. The music video for the song was directed by Herb Ritts and was a big MTV and VH1 hit; shot in black and white, it starred Isaak and Danish-Peruvian supermodel Helena Christensen rolling on the beach, embracing and whispering in each other's ears. Another less-seen version of "Wicked Game" is directed by David Lynch and comprises scenes from the film Wild at Heart. "Wicked Game" also featured as the backing music in the 2001 TV advert for the Jaguar X-Type range of cars in the UK. In 1995, Isaak split with longtime guitarist James Calvin Wilsey. That year's Forever Blue album and the accompanying tour featured Hershel Yatovitz on guitar.	The music video for the song was directed by Herb Ritts and was a big MTV and VH1 hit; shot in black and white, it starred Isaak and Danish-Peruvian supermodel Helena Christensen rolling on the beach, embracing and whispering in each other's ears.	/m/058t2d	Helena_Christensen	160	178	/award/competitor,/base/fashionmodels/fashion_model,/celebrities/celebrity,/film/actor,/film/person_or_entity_appearing_in_film,/people/measured_person,/people/person,/tv/tv_actor,/user/narphorium/people/nndb_person,/visual_art/visual_artist
In 2002, he directed a Respect for Animals anti-fur cinema commercial. The commercial, titled "Fur and Against", used music composed by Gary Kemp, and included appearances by Law, Chrissie Hynde, Moby, George Michael, Danny Goffey, Rhys Ifans, Sadie Frost, Helena Christensen, Sir Paul McCartney, Mel C and Stella McCartney.	The commercial, titled "Fur and Against", used music composed by Gary Kemp, and included appearances by Law, Chrissie Hynde, Moby, George Michael, Danny Goffey, Rhys Ifans, Sadie Frost, Helena Christensen, Sir Paul McCartney, Mel C and Stella McCartney.	/m/058t2d	Helena_Christensen	186	204	/award/competitor,/base/fashionmodels/fashion_model,/celebrities/celebrity,/film/actor,/film/person_or_entity_appearing_in_film,/people/measured_person,/people/person,/tv/tv_actor,/user/narphorium/people/nndb_person,/visual_art/visual_artist
Brazilian female models of German descent have achieved fame in the fashion world and in beauty contests. Many are world-class models or supermodels and seem to be proportionally better represented in these areas than Brazilian models of other ethnic origins. The small cities of the states of Santa Catarina and Rio Grande do Sul are ideal grounds for talent hunters from all over the world. The best known German Brazilian model is Gisele Bündchen; others include Ana Claudia Michels, Ana Hickmann, Mariana Weickert, Letícia Birkheuer, Raquel Zimmermann, Cintia Dicker, Solange Wilvert, Monique Olsen, Carol Trentini, Jeísa Chiminazzo, Shirley Mallmann, Bruna Erhardt and Aline Weber.	The best known German Brazilian model is Gisele Bündchen; others include Ana Claudia Michels, Ana Hickmann, Mariana Weickert, Letícia Birkheuer, Raquel Zimmermann, Cintia Dicker, Solange Wilvert, Monique Olsen, Carol Trentini, Jeísa Chiminazzo, Shirley Mallmann, Bruna Erhardt and Aline Weber.	/m/0dpg4v	Monique_Olsen	196	209	/base/fashionmodels/fashion_model,/people/person
Gemma Ward was born on 3 November 1987 in Perth, Western Australia, the second of four children of Gary Ward, a doctor, and Claire, a nurse. She has an older sister, Sophie (who also became a model), and younger twin brothers, Oscar and Henry. She was educated at the Presbyterian Ladies' College and Shenton College. Gemma was the family clown whose ambition was acting. Her passion for acting was born in 1997, when she was cast as the witch in a school play of Hansel and Gretel at age ten.	She has an older sister, Sophie (who also became a model), and younger twin brothers, Oscar and Henry.	/m/02z0qwv	Sophie_Ward_(model)	25	31	/base/fashionmodels/fashion_model,/people/person
Bailey has been married four times: in 1960 to Rosemary Bramble; in 1965 to the actress Catherine Deneuve (divorced 1972); in 1975 to the model Marie Helvin; and in 1986 to the model Catherine Dyer (b. 20 July 1961), to whom he remains married. He has not eaten mammals from an early age, refrains from drinking alcohol and does not exercise. He is an art-lover with a long-held passion for the works of Picasso. He lived in London and on Dartmoor, near Plymouth, and now lives near Glastonbury, Somerset. He has three children, Paloma, Fenton and Sascha. He has a younger sister, Thelma.	Bailey has been married four times: in 1960 to Rosemary Bramble; in 1965 to the actress Catherine Deneuve (divorced 1972); in 1975 to the model Marie Helvin; and in 1986 to the model Catherine Dyer (b.	/m/0f2906	Marie_Helvin	144	156	/base/fashionmodels/fashion_model,/people/person,/tv/tv_actor,/tv/tv_personality
In 2006, rugby player Matt Dawson beat Arabella Weir, Charlie Dimmock, David Grant, Fred MacAulay, Graeme Le Saux, Hardeep Singh Kohli, Helen Lederer, Ian McCaskill, Jilly Goolden, Kristian Digby, Lady Isabella Hervey, Linda Barker, Marie Helvin, Paul Young, Richard Arnold, Roger Black, Rowland Rivron, Sarah Cawood, Sheila Ferguson, Simon Grant, Sue Perkins, Tony Hadley and Toyah Willcox	In 2006, rugby player Matt Dawson beat Arabella Weir, Charlie Dimmock, David Grant, Fred MacAulay, Graeme Le Saux, Hardeep Singh Kohli, Helen Lederer, Ian McCaskill, Jilly Goolden, Kristian Digby, Lady Isabella Hervey, Linda Barker, Marie Helvin, Paul Young, Richard Arnold, Roger Black, Rowland Rivron, Sarah Cawood, Sheila Ferguson, Simon Grant, Sue Perkins, Tony Hadley and Toyah Willcox	/m/0f2906	Marie_Helvin	233	245	/base/fashionmodels/fashion_model,/people/person,/tv/tv_actor,/tv/tv_personality
There was also a week of Comeback contestants featuring Joe McGann, Marie Helvin, Linda Barker, Claire Richards, Rowland Rivron, Ninia Benjamin, Steven Pinder, Wendi Peters, Helen Lederer, Tony Hadley, Martin Hancock and Jeff Green.	There was also a week of Comeback contestants featuring Joe McGann, Marie Helvin, Linda Barker, Claire Richards, Rowland Rivron, Ninia Benjamin, Steven Pinder, Wendi Peters, Helen Lederer, Tony Hadley, Martin Hancock and Jeff Green.	/m/0f2906	Marie_Helvin	68	80	/base/fashionmodels/fashion_model,/people/person,/tv/tv_actor,/tv/tv_personality
Butcher won British Elle's first ELLE's Angels modelling competition in 1987, judged by Marie Helvin, Laraine Ashton, and photographer Terry O'Neill. Her first job after she finished school was for Ralph Lauren in New York.	Butcher won British Elle's first ELLE's Angels modelling competition in 1987, judged by Marie Helvin, Laraine Ashton, and photographer Terry O'Neill.	/m/0f2906	Marie_Helvin	88	100	/base/fashionmodels/fashion_model,/people/person,/tv/tv_actor,/tv/tv_personality
The show was followed by a short programme entitled 'The Evictees Story' which showed the eliminated model and her journey through the competition. This was then followed by 'Britain's Next Top Model: Confessionals' which showed each girl in the confessional room talking about the other girls which wasn't shown on the show. For the second series 'The Evictees Story' was dropped and 'Confessionals' was dropped for the third. The first cycle was hosted by former supermodel Lisa Butcher and judged along with Marie Helvin and Jonathan Phang.	The first cycle was hosted by former supermodel Lisa Butcher and judged along with Marie Helvin and Jonathan Phang.	/m/0f2906	Marie_Helvin	83	95	/base/fashionmodels/fashion_model,/people/person,/tv/tv_actor,/tv/tv_personality
They have dressed celebrities including Princess Diana, Paul McCartney, Sophie Anderton, Marie Helvin, Mick Jagger, Prince, Helen Mirren and Toyah Willcox. Leading photographer, John Swannell, shoots the seasonal fashion collections.	They have dressed celebrities including Princess Diana, Paul McCartney, Sophie Anderton, Marie Helvin, Mick Jagger, Prince, Helen Mirren and Toyah Willcox.	/m/0f2906	Marie_Helvin	89	101	/base/fashionmodels/fashion_model,/people/person,/tv/tv_actor,/tv/tv_personality
Ritz Newspaper was a showcase for fashion photography. David Bailey took the pictures. His wife, Marie Helvin, and other celebrity fashion models modelled, and Patrick Lichfield and other top photographers, worked for Ritz.	His wife, Marie Helvin, and other celebrity fashion models modelled, and Patrick Lichfield and other top photographers, worked for Ritz.	/m/0f2906	Marie_Helvin	10	22	/base/fashionmodels/fashion_model,/people/person,/tv/tv_actor,/tv/tv_personality
The hosts for each of the countries have been Mini Anden in Sweden, Kathrine Sørland in Norway, and Anne P in Denmark—all female models. In Sweden, Mini left the show after few seasons, and Malin Persson took over. After the contestants from the three countries have been brought together, the show has been hosted by an American fashion expert, Cynthia Garrett. Tyra Banks, the founder of the original American version, has been asked to host or guest-host the show but she has declined the offer. The coach on all the episodes has been Herve Bernard and the posing coach was Mariana Verkerk who also appears in Holland's Next Top Model, Benelux' Next Top Model, and Norway's Next Top Model as the runway coach and as a permanent judge. The runway coach was the same as in the U.S. version, J. Alexander.	In Sweden, Mini left the show after few seasons, and Malin Persson took over.	/m/0dqjd_	Malin_Persson	53	66	/base/fashionmodels/fashion_model,/people/person,/tv/tv_actor
Sweden's Next Top Model or Top Model Sverige was a Swedish reality television show based on America's Next Top Model. It was broadcast on TV3 in Sweden. In Top Model Sverige, the 9 contestants are competing for a top 3 spots to compete in Scandinavia's Next Top Model. These final 3 girls then join with Norway and Denmark's contestants. One winner came from Sweden over the 3 seasons of the show, Freja Kjellberg Borchies. For the first two cycles, Top Model Sverige was hosted by Mini Andén but she quit and Malin Persson replaced her. Persson left and was replaced by another Swedish model Vendela Kirsebom in Cycle 4 as a host when the show was aired for one Cycle on TV4 under the name Top Model Stockholm (appreviated as Sthlm). After the first individual Cycle ended it took eight years until the show returned to TV3 in 2012 with Izabella Scorupco as host. However, she also lasted for one season only and was replaced by Caroline Winberg who hosted the show in 2013.	For the first two cycles, Top Model Sverige was hosted by Mini Andén but she quit and Malin Persson replaced her.	/m/0dqjd_	Malin_Persson	86	99	/base/fashionmodels/fashion_model,/people/person,/tv/tv_actor
While Anne P and Kathrine Sørland hosted for the third time, Mini Anden was replaced by model-colleague Malin Persson in Sweden.	While Anne P and Kathrine Sørland hosted for the third time, Mini Anden was replaced by model-colleague Malin Persson in Sweden.	/m/0dqjd_	Malin_Persson	104	117	/base/fashionmodels/fashion_model,/people/person,/tv/tv_actor
Sweden's Next Top Model, Cycle 3 was the third Swedish pre-cycle of Scandinavia's Next Top Model shown on TV 3, where nine girls competed for one of three spots to represent their country on SNTM where they were joined by three other girls from each of Norway and Denmark. For the first time Malin Persson hosted the show, taking over from Mini Anden; the three countries merged when Cynthia Garrett took over.	For the first time Malin Persson hosted the show, taking over from Mini Anden; the three countries merged when Cynthia Garrett took over.	/m/0dqjd_	Malin_Persson	19	32	/base/fashionmodels/fashion_model,/people/person,/tv/tv_actor
The plot follows Jackson Curtis (John Cusack) as he attempts to bring his children, Noah (Liam James) and Lilly (Morgan Lily), ex-wife Kate Curtis (Amanda Peet), and her boyfriend, Gordon Silberman (Thomas McCarthy) to refuge and attempt to escape the heightened change in the elements. The film includes references to Mayanism, the Mesoamerican Long Count calendar, and the 2012 phenomenon in its portrayal of cataclysmic events unfolding in the year 2012. Emmerich has announced that the film will be his last involving disasters.	The plot follows Jackson Curtis (John Cusack) as he attempts to bring his children, Noah (Liam James) and Lilly (Morgan Lily), ex-wife Kate Curtis (Amanda Peet), and her boyfriend, Gordon Silberman (Thomas McCarthy) to refuge and attempt to escape the heightened change in the elements.	/m/03nnkdy	Morgan_Lily	113	124	/film/actor,/influence/influence_node,/people/person
Clark Davis (Wes Brown) struggles to maintain his land and support his family during a long drought. With a bank loan to repay, his wife, Ellen (Julie Mond), takes a job in town as a seamstress, but soon becomes ill with scarlet fever. Eventually, she dies, telling Clark to leave his heart open for Missie's sake and to find love again. Devastated to lose his beloved wife, Clark and his young daughter Missie (Morgan Lily) turn to his parents Irene and Lloyd for support.	Devastated to lose his beloved wife, Clark and his young daughter Missie (Morgan Lily) turn to his parents Irene and Lloyd for support.	/m/03nnkdy	Morgan_Lily	74	85	/film/actor,/influence/influence_node,/people/person
To celebrate its tenth cycle, ANTM aired a special installment called America's Next Top Model: Exposed in two parts on the CW on Wednesday, February 6 & 13, 2008. It reviewed the best cat fights, mishaps and most memorable photoshoots, personalities, defining moments and contained other segments about the show since Cycles 1 to 9, and featured a special opening fusing all three openings together. Camille McDonald (Cycles 2 and 17), Toccara Jones (Cycle 3), Eva Pigford (Cycle 3 winner), Bre Scullark (Cycles 5 and 17), Cassandra Whitehead (Cycle 5), Joanie Dodds (Cycle 6), Jael Strauss (Cycle 8), Dionne Walters (Cycle 8), Heather Kuzmich (Cycle 9), and Bianca Golden (Cycles 9 and 17) all returned to comment on events that happened in their or other cycles.	Camille McDonald (Cycles 2 and 17), Toccara Jones (Cycle 3), Eva Pigford (Cycle 3 winner), Bre Scullark (Cycles 5 and 17), Cassandra Whitehead (Cycle 5), Joanie Dodds (Cycle 6), Jael Strauss (Cycle 8), Dionne Walters (Cycle 8), Heather Kuzmich (Cycle 9), and Bianca Golden (Cycles 9 and 17) all returned to comment on events that happened in their or other cycles.	/m/047g4ny	Bre_Scullark	91	103	/base/fashionmodels/fashion_model,/people/person,/tv/tv_actor
The show has been referred to in many series, such as ABC Family's GREEK and The Big Bang Theory and Fox's Family Guy. It also had its own E! True Hollywood Story episode, featuring past contestants Ebony Haith, Giselle Samson, Elyse Sewell, Adrianne Curry, Camille McDonald, April Wilkner, Mercedes Scelba-Shorte, Toccara Jones, Ann Markley, Amanda Swafford, Eva Pigford, Michelle Deighton, Brittany Brower, Naima Mora, Ebony Taylor, Lisa D'Amato, Kim Stolz and Bre Scullark as well as judges & personals Janice Dickinson, Tyra Banks, Nigel Barker, J. Alexander, Jay Manuel, Ken Mok and Michelle Mock-Falcon. It covered the first five cycles and recently reaired with a few added minutes of footage which cover cycles 6 to 10 and Stylista.	True Hollywood Story episode, featuring past contestants Ebony Haith, Giselle Samson, Elyse Sewell, Adrianne Curry, Camille McDonald, April Wilkner, Mercedes Scelba-Shorte, Toccara Jones, Ann Markley, Amanda Swafford, Eva Pigford, Michelle Deighton, Brittany Brower, Naima Mora, Ebony Taylor, Lisa D'Amato, Kim Stolz and Bre Scullark as well as judges & personals Janice Dickinson, Tyra Banks, Nigel Barker, J. Alexander, Jay Manuel, Ken Mok and Michelle Mock-Falcon.	/m/047g4ny	Bre_Scullark	321	333	/base/fashionmodels/fashion_model,/people/person,/tv/tv_actor
Jansen's friends include Tasha Tilberg, Anouck Lepere, and Marta Berzkalna.	Jansen's friends include Tasha Tilberg, Anouck Lepere, and Marta Berzkalna.	/m/03nt2tn	Marta_Berzkalna	59	74	/base/fashionmodels/fashion_model,/people/person
He was engaged to the actress and singer Louise Griffiths before ending their five-year relationship in May 2005. Button has been dating Argentine-Japanese model Jessica Michibata since 2009. Button has two tattoos: a black coat button on his right forearm; and Japanese kanji-characters on his ankle which say "一番" (Ichi ban, "Number One" in Japanese); this was done before he won the world title, and is the name of Button's triathlon team. Since mid-2010, the same legend has appeared on Button's race helmet. Button is also a brand ambassador for Head & Shoulders, and has appeared in advertising campaigns for the company.	Button has been dating Argentine-Japanese model Jessica Michibata since 2009.	/m/0c2f8g	Jessica_Michibata	48	65	/base/fashionmodels/fashion_model,/people/person
Fashionable images of the half-Japanese people have become prominent especially with the increased appearance of hafu in the Japanese media. Hafu models are now seen on television or fill the pages of fashion magazines such as Non-no, Can Can and Vivi as often as newsreaders or celebrities. To name a few, celebrity Becky (British/Japanese), AKB48 member Sayaka Akimoto (Filipino/Japanese), newscaster Christel Takigawa (French/Japanese), and models Kaela Kimura (British/Japanese), Anna Umemiya (American/Japanese) and Jessica Michibata (Argentine/Japanese), and in sports Indian national football team footballer Arata Izumi (Indian/Japanese) and The appearance of hafu in the media has provided the basis for such a vivid representation of them in the culture.	To name a few, celebrity Becky (British/Japanese), AKB48 member Sayaka Akimoto (Filipino/Japanese), newscaster Christel Takigawa (French/Japanese), and models Kaela Kimura (British/Japanese), Anna Umemiya (American/Japanese) and Jessica Michibata (Argentine/Japanese), and in sports Indian national football team footballer Arata Izumi (Indian/Japanese) and The appearance of hafu in the media has provided the basis for such a vivid representation of them in the culture.	/m/0c2f8g	Jessica_Michibata	229	246	/base/fashionmodels/fashion_model,/people/person
Several well-known models are working for the magazine. Hiroko Hatano, who used to work for JJ magazine, started to work as a model here in 2005. Jessica Michibata, Sayo Aizawa and Ryoko Tanami are also popular.	Jessica Michibata, Sayo Aizawa and Ryoko Tanami are also popular.	/m/0c2f8g	Jessica_Michibata	0	17	/base/fashionmodels/fashion_model,/people/person
The top three finishers appeared on the podium and in the subsequent press conference. Button was delighted to have won in Japan, a place which was particularly special to him, because his girlfriend Jessica Michibata was born there, and because he had driven for the Japanese Honda team during his career.	Button was delighted to have won in Japan, a place which was particularly special to him, because his girlfriend Jessica Michibata was born there, and because he had driven for the Japanese Honda team during his career.	/m/0c2f8g	Jessica_Michibata	113	130	/base/fashionmodels/fashion_model,/people/person
Elite represents, or has represented such models as Tyra Banks, Gisele Bündchen, Victoria Peters, Huggy Ragnarsson, Adriana Lima, Naomi Campbell, Karen Elson, Carol Alt, Özge Ulusoy, Liya Kibede, Cindy Crawford, Heidi Klum, Eva Herzigová, Tatiana Sorokko, Angelika Kallio, Paulina Porizkova, Olga Puchkova, Alessandra Ambrosio, Jennifer Flavin, Coco Rocha, Veronica Webb, Crystal Renn, Stephanie Seymour and Anna Nicole Smith.	Elite represents, or has represented such models as Tyra Banks, Gisele Bündchen, Victoria Peters, Huggy Ragnarsson, Adriana Lima, Naomi Campbell, Karen Elson, Carol Alt, Özge Ulusoy, Liya Kibede, Cindy Crawford, Heidi Klum, Eva Herzigová, Tatiana Sorokko, Angelika Kallio, Paulina Porizkova, Olga Puchkova, Alessandra Ambrosio, Jennifer Flavin, Coco Rocha, Veronica Webb, Crystal Renn, Stephanie Seymour and Anna Nicole Smith.	/m/093zq1	Crystal_Renn	372	384	/base/fashionmodels/fashion_model,/people/person
Fashion designers are starting to look more closely at the earning potential from plus-size clothing, and have used plus-size models for their advertising campaigns and catwalks. Jean-Paul Gaultier and John Galliano both used plus-size models in their Spring 2006 showings in Paris. Gaultier also used plus-size models Marquita Pring and Crystal Renn in his Spring 2011 Ready to Wear show. Italian plus-size fashion house Elena Mirò now regularly stages biannual prêt-à-porter shows during Fashion Week in Milan. Mark Fast and William Tempest each used plus-size models during their own London Fashion Week showings for Spring 2009, and again as part of All Walks Beyond the Catwalk event held on 19 September 2009 in association with the British Fashion Council. Mark Fast also used plus-size models in Fall 2010, Fall 2011, and Spring 2012.	Gaultier also used plus-size models Marquita Pring and Crystal Renn in his Spring 2011 Ready to Wear show.	/m/093zq1	Crystal_Renn	55	67	/base/fashionmodels/fashion_model,/people/person
Max Mara started Marina Rinaldi, one of the first high-end clothing lines, for plus-size women in 1980. Marina Rinaldi started advertising in 1981. The line's campaigns were photographed by top photographers such as Richard Avedon, Patrick Demarchelier, Arthur Elgort, Greg Kadel, Peter Lindbergh and Craig McDean, used top models and celebrities(including Carré Otis, Candice Huffine, Crystal Renn and Kate Dillon Levin), and were featured in magazines and on billboards. The ads were also the first to use the term plus size rather than outsize in Europe.	The line's campaigns were photographed by top photographers such as Richard Avedon, Patrick Demarchelier, Arthur Elgort, Greg Kadel, Peter Lindbergh and Craig McDean, used top models and celebrities(including Carré Otis, Candice Huffine, Crystal Renn and Kate Dillon Levin), and were featured in magazines and on billboards.	/m/093zq1	Crystal_Renn	238	250	/base/fashionmodels/fashion_model,/people/person
Crystal Renn suffered from anorexia and became a plus-size model after regaining her health. She is notable for her editorials in each of Vogue's U.S., Italian, French and German editions, for covers of Elle Magazine, Spanish edition and Harper's Bazaar, Russian edition, and her appearance on the catwalk for Jean-Paul Gaultier for his Spring 2006 prêt-à-porter collection which received wide media coverage. Renn was also chosen by Dolce & Gabbana to model their apparel in an international print campaign, and appeared on the cover and a 16-page editorial for the December issue of Elle Italia. Renn's first book, Hungry (Simon and Schuster) is an autobiographical account of her experiences and was released on 8 September 2009. She has since then lost almost half her body weight since 2010.	Crystal Renn suffered from anorexia and became a plus-size model after regaining her health.	/m/093zq1	Crystal_Renn	0	12	/base/fashionmodels/fashion_model,/people/person
Jennie Runk is best known for appearing in H&M's Summer 2013 beachwear campaign, which was featured on the front page of h&m's United States website in late April 2013.    This campaign was covered by numerous journalists. Jennie has appeared on Good Morning America and was profiled by Cosmopolitan Magazine.  Runk's facebook page gained 2,000 likes in 24 hours and has increased to over 12,000 likes in a few months.  Runk wrote an op-ed piece for BBC on size diversity in modeling in May 2013.  Her first major editorial was Body Language in US Vogue's April 2005 issue.  In addition she appeared twice in Glamour magazine, most notably nude with six other plus-size models including Ashley Graham, Crystal Renn and Lizzie Miller in November 2009. Other editorials include Cosmo Girl in February 2006, Marie Claire's October 2007 issue and several Seventeen magazine editorials.  Runk has modeled for many plus size retailers, most notably in two Marina Rinaldi campaigns in 2012.  Jennie has also walked in several Elena Miro runway shows.	In addition she appeared twice in Glamour magazine, most notably nude with six other plus-size models including Ashley Graham, Crystal Renn and Lizzie Miller in November 2009.	/m/093zq1	Crystal_Renn	127	139	/base/fashionmodels/fashion_model,/people/person
Lara Weller followed McAndrew from 1999 to 2000. Subsequent models were Lucy Clarkson from 2000 to 2002 and Jill de Jong, who wore a new costume based on Lara Croft's new appearance in Angel of Darkness from 2002 to 2004. Karima Adebibe became the model from 2006 to 2008, and wore a costume based on the updated version of Croft in Legend. She was the first model Eidos allowed to portray Lara Croft outside posing for photography. To prepare for the role, Adebibe trained in areas the character was expected to excel in like combat, motorcycling, elocution, and conduct. Gymnast Alison Carroll, succeeded Adebibe in 2008 and featured apparel based on the character's appearance in Underworld. Similar to Adebibe, Carroll received special training—Special Air Service (SAS) survival, weapons, and archaeology—to fill the role. Crystal Dynamics discontinued the use of models as part of the franchise's second reboot. The number of models prompted Guinness World Records to award the character an official record for the "most official real life stand-ins" in 2008.	Karima Adebibe became the model from 2006 to 2008, and wore a costume based on the updated version of Croft in Legend.	/m/0c8xxc	Karima_Adebibe	0	14	/base/fashionmodels/fashion_model,/film/actor,/people/person,/tv/tv_actor
In 2004, a paternity test revealed that Rossdale was the father of Pearl Lowe's daughter, Daisy Lowe (born 1989); Rossdale and Pearl Lowe had had a brief relationship and Rossdale had been Daisy's godfather. Reportedly, Rossdale subsequently cut off all contact with his teenage daughter and her mother, but in 2009 several websites published photos of Daisy walking with Kingston on a London pavement. Both Daisy and Rossdale have said in 2010 interviews that their relationship is good. He has said "With Daisy, I just have to be respectful. I suppose it's more like a friendship."	In 2004, a paternity test revealed that Rossdale was the father of Pearl Lowe's daughter, Daisy Lowe (born 1989); Rossdale and Pearl Lowe had had a brief relationship and Rossdale had been Daisy's godfather.	/m/047c7ph	Daisy_Lowe	90	100	/base/fashionmodels/fashion_model,/film/actor,/people/person
